Time,RawValue1,RawValue2
1143.955432677,5552,6800
1143.957757072,5552,6800
1143.95949822,5552,6800
1143.961208518,5552,6816
1143.962916797,5552,6768
1143.964615262,5552,6800
1143.966288044,5552,6784
1143.967961547,5552,6800
1143.969632495,5536,6784
1143.971299184,5552,6800
1143.972968021,5536,6800
1143.974636229,5536,6800
1143.976317269,5552,6800
1143.977994828,5552,6800
1143.979661702,5536,6800
1143.981339464,5536,6800
1143.983013986,5552,6784
1143.984692471,5552,6800
1143.986363456,5552,6800
1143.988039571,5568,6800
1143.989708463,5552,6800
1143.991387985,5552,6800
1143.993070062,5552,6800
1143.994743269,5552,6800
1143.996418365,5552,6832
1143.998097035,5536,6768
1143.999780353,5536,6768
1144.001454579,5536,6768
1144.00313723,5504,6768
1144.004817474,5504,6768
1144.00649781,5520,6768
1144.008181517,5552,6784
1144.009859539,5520,6784
1144.011534838,5520,6752
1144.013217878,5520,6784
1144.014895382,5568,6752
1144.016574218,5488,6768
1144.018249055,5536,6752
1144.019919651,5504,6752
1144.021599191,5520,6768
1144.02326701,5520,6752
1144.024943847,5520,6784
1144.026623442,5536,6784
1144.028302297,5520,6784
1144.029979578,5536,6752
1144.03164673,5520,6784
1144.033316382,5536,6784
1144.034986941,5536,6768
1144.036666815,5536,6784
1144.03834043,5504,6800
1144.040033173,5552,6752
1144.041709158,5504,6768
1144.043377458,5552,6784
1144.045051906,5552,6800
1144.046722983,5520,6800
1144.04839295,5552,6784
1144.050066602,5536,6784
1144.051735105,5552,6800
1144.053412479,5552,6816
1144.055082668,5536,6784
1144.056753338,5552,6768
1144.058420861,5536,6800
1144.060097105,5568,6800
1144.061767071,5520,6784
1144.06343676,5552,6784
1144.06510519,5552,6784
1144.066782397,5568,6800
1144.068456308,5552,6784
1144.070133218,5552,6784
1144.071804592,5552,6784
1144.073479614,5552,6784
1144.075155525,5552,6784
1144.076830195,5552,6784
1144.078504458,5552,6784
1144.080178813,5552,6800
1144.08185302,5552,6800
1144.083525468,5552,6800
1144.085193805,5552,6800
1144.086862328,5552,6784
