Time,RawValue1,RawValue2
822.938226017,4176,8784
822.940595035,5856,8784
822.94233238,6928,8784
822.944023821,9248,8784
822.945704819,13744,8784
822.947381169,8384,8768
822.949057093,4784,8784
822.950728147,3968,8784
822.952407941,2512,8784
822.954085939,3120,8784
822.955759178,4320,8784
822.957433047,6080,8784
822.95910012,6800,8768
822.960781136,9920,8768
822.962447839,13664,8752
822.964125967,8144,8752
822.965805279,4784,8736
822.967475926,3824,8768
822.969156016,2288,8768
822.970830533,3216,8752
822.972499087,4320,8736
822.974176993,5968,8752
822.975845381,6848,8752
822.977523342,10688,8752
822.979198488,13680,8768
822.980875023,7920,8752
822.982557447,4816,8768
822.984237093,3744,8784
822.985912869,2224,8768
822.987584015,3312,8784
822.989254292,4288,8784
822.990926994,6016,8784
822.992608251,6864,8800
822.994290637,11664,8768
822.995961821,12992,8768
822.997643245,7520,8784
822.999310058,4768,8736
823.000978983,3920,8784
823.002653944,2272,8752
823.00432311,3424,8784
823.005992071,4512,8784
823.00766294,6080,8784
823.009342512,6816,8784
823.011010067,12224,8784
823.012679639,12704,8784
823.014354619,7424,8784
823.016036469,4576,8784
823.017712411,3808,8800
823.019382058,2272,8784
823.021058612,3344,8784
823.022730795,4576,8816
823.024409201,6160,8800
823.026085514,6928,8784
823.027762993,12912,8784
823.029443713,12368,8784
823.031124229,6816,8784
823.032800672,4480,8784
823.034474726,3760,8752
823.036147872,2560,8800
823.037829703,3392,8768
823.039509146,4736,8784
823.041179218,6272,8784
823.042846106,6864,8816
823.044513846,13392,8784
823.046182178,12128,8768
823.047849529,6752,8800
823.049518972,4528,8784
823.051185841,3792,8784
823.05286145,2656,8784
823.054533412,3312,8784
823.056200799,4816,8784
823.057873409,6288,8784
823.059540593,6864,8768
823.061214573,13504,8768
823.06288359,12016,8784
823.064559847,6624,8768
823.066235253,4544,8768
823.067906437,3760,8768
823.069576769,2480,8768
823.071249878,3296,8752
823.072925839,4960,8752
823.074593171,6144,8752
823.076270355,6800,8752
823.077942612,13968,8736
823.079611111,12048,8784
823.081287868,6592,8752
823.082961422,4320,8752
823.08462831,3648,8752
823.086304549,2736,8784
823.087978362,3280,8784
823.089655194,5056,8752
823.091322618,6352,8736
823.092992487,6992,8768
823.094669078,14112,8752
823.096335984,11840,8768
823.098012945,6288,8768
823.099686777,4384,8752
823.101355553,3712,8736
823.103029311,2784,8752
823.104702198,3360,8784
823.106374512,5200,8784
823.108042529,6400,8784
823.109711102,6848,8784
823.111383526,14016,8784
823.113055469,11728,8784
823.114727727,6192,8784
823.116399984,4304,8784
823.118068983,3840,8784
823.119743296,2784,8784
823.121413554,3152,8784
823.123080701,5328,8784
823.124755496,6400,8784
823.126428309,6976,8784
823.128096567,14032,8784
823.129771972,11488,8800
823.131446119,5968,8784
823.133114821,4240,8816
823.134789597,3744,8784
823.136457559,2800,8784
823.138130872,3312,8784
823.139804,5456,8784
823.141478073,6432,8784
823.143144868,6944,8784
823.144815274,14256,8768
823.14648905,11280,8784
823.148161104,5888,8784
823.149831047,4224,8784
823.151502138,3792,8784
823.15317634,2704,8800
823.154848283,3456,8784
823.156519652,5600,8784
823.158193169,6528,8784
823.159864797,6896,8752
823.161532722,14176,8752
823.163207257,11072,8752
823.1648747,5744,8752
823.166545958,4160,8784
823.168218642,3760,8768
823.169892973,2592,8768
823.171569323,3648,8768
823.173237285,5552,8752
823.17490795,6480,8736
823.17658143,6976,8752
823.178252762,14256,8752
823.179928631,10896,8752
823.181601833,5744,8768
823.183271831,4176,8768
823.1849412,3792,8736
823.186615662,2784,8752
823.188288104,3696,8752
823.189960418,5760,8768
823.191635101,6656,8768
823.193312155,6944,8784
823.194985635,14144,8784
823.196657874,10672,8736
823.198332002,5568,8768
823.20000713,3952,8768
823.201679165,3728,8752
823.203354237,2720,8768
823.20502968,3792,8784
823.20670103,5648,8800
823.208376084,6656,8800
823.210046638,7200,8800
823.211717822,14192,8768
823.213390283,10480,8784
823.215065171,5536,8784
823.216737243,4032,8768
823.218406668,3680,8784
823.220076222,2848,8768
823.221750035,3872,8800
823.223420219,5792,8784
823.225089218,6720,8784
823.226759087,7040,8784
823.228433196,14016,8784
823.230107028,10304,8784
823.231778896,5344,8784
823.233449599,3968,8784
823.235119264,3712,8784
823.236790763,2880,8784
823.238460428,3984,8784
823.240134241,5808,8784
823.241808313,6736,8784
823.243475275,7072,8784
823.245147885,13984,8784
823.246817828,10048,8784
823.248491567,5264,8784
823.250167917,4032,8784
823.251844841,3584,8784
823.25352208,2928,8784
823.255195578,4048,8784
823.256869002,5808,8768
823.258546223,6704,8768
823.260221943,7152,8768
823.261897886,13888,8752
823.26357131,9824,8752
823.265244605,5152,8784
823.266912548,3872,8752
823.26857925,3264,8752
823.270252786,2752,8768
823.271920618,3920,8752
823.273593672,5744,8736
823.275268874,6736,8736
823.276943576,7360,8736
823.278613482,13904,8768
823.28028424,9680,8784
823.281952498,5104,8768
823.2836277,3872,8736
823.285297883,3040,8768
823.286968937,2944,8784
823.28864451,4128,8768
823.290314008,5728,8768
823.291989581,6768,8752
823.29366332,7552,8736
823.295337133,13952,8752
823.29701365,9472,8768
823.298681074,5008,8784
823.300353776,3776,8736
823.30202633,2880,8752
823.303701736,2976,8752
823.305370512,3984,8784
823.307042863,5792,8784
823.308713991,6816,8784
