Time,RawValue1,RawValue2
0.001821,10640,4960
0.003642,10608,5568
0.00546,10624,5680
0.007281,10608,5616
0.0091,10608,5712
0.010923,10624,5696
0.012744,10624,5824
0.014567,10592,5648
0.016389,10624,5696
0.018286,10608,5712
0.020106,10592,5680
0.021925,10608,5632
0.023747,10592,5600
0.025567,10608,5520
0.027388,10592,5664
0.029209,10592,5776
0.031028,10608,5648
0.033378,10608,5552
0.03527,10624,5664
0.037089,10608,5520
0.038912,10592,5696
0.040734,10608,5664
0.042553,10608,5808
0.044374,10624,5648
0.046193,10608,5760
0.048013,10624,5712
0.049832,10576,5760
0.051858,10560,5744
0.053676,10624,5648
0.055498,10608,5632
0.05732,10608,5696
0.059139,10624,5648
0.06096,10640,5712
0.06278,10608,5712
0.064599,10608,5728
0.066419,10608,5632
0.068239,10624,5520
0.070061,10624,5552
0.071884,10608,5696
0.073704,10624,5584
0.075523,10608,5712
0.077341,10624,5712
0.079162,10608,5728
0.080984,10624,5760
0.082805,10608,5680
0.084626,10592,5744
0.086445,10624,5664
0.088264,10624,5584
0.090082,10608,5664
0.091904,10608,5600
0.093725,10608,5744
0.095545,10624,5792
0.097365,10608,5776
0.099187,10608,5728
0.101005,10608,5680
0.102826,10608,5616
0.104647,10608,5616
0.106468,10608,5696
0.108289,10608,5648
0.110109,10608,5712
0.111931,10608,5648
0.11375,10608,5648
0.115571,10624,5648
0.117393,10608,5808
0.119212,10624,5616
0.121032,10608,5584
0.122853,10624,5664
0.124674,10624,5568
0.126495,10656,5552
0.128316,10624,5792
0.130135,10608,5856
0.131958,10608,5616
0.133778,10608,5552
0.135596,10624,5712
0.137417,10608,5616
0.139238,10608,5760
0.14106,10624,5808
0.14288,10608,5680
0.144702,10624,5696
0.146523,10624,5824
0.148343,10624,5584
0.150162,10624,5744
0.151984,10608,5568
0.153802,10608,5648
0.155624,10592,5632
0.157446,10608,5552
0.159268,10608,5712
0.161087,10624,5792
0.162907,10608,5712
0.164729,10608,5776
0.16655,10608,5760
0.168372,10608,5568
0.170193,10608,5712
0.172014,10592,5680
0.173835,10608,5776
0.175654,10608,5680
0.177475,10608,5776
0.179297,10624,5632
0.181119,10592,5680
0.182938,10608,5616
0.184761,10608,5712
0.186579,10640,5600
0.1884,10624,5584
0.190222,10608,5568
0.192045,10608,5648
0.193864,10624,5776
0.195683,10608,5824
0.197504,10608,5648
0.199325,10608,5648
0.201145,10592,5696
0.202964,10608,5744
0.204782,10624,5648
0.206604,10592,5648
0.208425,10624,5616
0.210244,10624,5712
0.212065,10640,5696
0.213885,10624,5712
0.215704,10624,5552
0.217522,10608,5776
0.219343,10592,5664
0.221162,10608,5728
0.222981,10624,5616
0.224801,10640,5664
0.226622,10608,5728
0.228444,10608,5616
0.230266,10624,5728
0.232088,10624,5696
0.233908,10624,5664
0.235729,10624,5776
0.237551,10624,5680
0.239373,10608,5696
0.241194,10608,5696
0.243014,10624,5776
0.244836,10608,5712
0.246658,10624,5680
0.248478,10624,5744
0.250298,10608,5792
0.25212,10624,5648
0.25394,10608,5536
0.255762,10624,5680
0.257581,10608,5568
0.259403,10608,5696
0.261224,10608,5632
0.263046,10624,5776
0.264865,10608,5728
0.266684,10608,5664
0.268505,10608,5680
0.270326,10592,5584
0.272144,10608,5648
0.273967,10608,5648
0.275787,10608,5744
0.277609,10624,5712
0.279428,10624,5632
0.281247,10608,5712
0.283065,10624,5792
0.284884,10624,5760
0.286705,10608,5680
0.288525,10592,5648
0.290347,10624,5776
0.292167,10592,5776
0.293985,10624,5680
0.295804,10624,5648
0.297624,10608,5552
0.299444,10624,5600
0.301264,10608,5744
0.303083,10608,5552
0.304905,10608,5664
0.306727,10640,5600
0.308548,10592,5776
0.310369,10640,5664
0.31219,10624,5664
0.31401,10624,5648
0.315832,10608,5792
0.317654,10624,5744
0.319474,10608,5520
0.321294,10624,5504
0.323113,10624,5776
0.325429,10624,5776
0.327251,10624,5648
0.32907,10608,5680
0.330892,10592,5648
0.33271,10608,5648
0.33453,10608,5680
0.336352,10608,5664
0.338173,10624,5536
0.339992,10608,5552
0.341811,10608,5664
0.343632,10608,5664
0.345453,10608,5760
0.347273,10624,5824
0.349095,10608,5792
0.350917,10592,5568
0.352738,10608,5616
0.354558,10608,5584
0.356378,10608,5696
0.358198,10608,5808
0.36002,10624,5584
0.361838,10608,5744
0.36366,10592,5696
0.365483,10608,5728
0.367305,10608,5728
0.369125,10624,5744
0.370945,10608,5600
0.372765,10624,5664
0.374585,10608,5696
0.376405,10608,5728
0.378226,10608,5856
0.380046,10624,5728
0.381866,10608,5632
0.383685,10608,5680
0.385506,10608,5536
0.387326,10608,5712
0.389146,10608,5760
0.390966,10608,5728
0.392788,10608,5680
0.394607,10624,5792
0.39643,10624,5728
0.39825,10608,5760
0.40007,10608,5664
0.40189,10608,5632
0.40371,10624,5600
0.405531,10608,5552
0.407352,10624,5568
0.40917,10592,5552
0.41099,10624,5696
0.412809,10608,5824
0.414629,10592,5648
0.416452,10608,5600
0.418271,10608,5680
0.420093,10624,5536
0.421914,10608,5568
0.423736,10624,5712
0.425556,10608,5648
0.427377,10624,5744
0.429198,10592,5648
0.431018,10608,5728
0.43284,10608,5696
0.434659,10592,5760
0.436481,10624,5520
0.438303,10608,5536
0.440122,10624,5664
0.441944,10608,5696
0.443762,10608,5600
0.445584,10608,5680
0.447404,10608,5808
0.449224,10624,5664
0.451047,10608,5696
0.452865,10608,5664
0.454688,10608,5568
0.456509,10608,5616
0.458328,10608,5552
0.46015,10608,5680
0.46197,10608,5712
0.463791,10608,5600
0.46561,10624,5552
0.467431,10608,5696
0.469251,10624,5632
0.47107,10624,5552
0.472889,10624,5744
0.474708,10608,5552
0.476528,10608,5792
0.478347,10624,5696
0.480169,10624,5616
0.481991,10592,5664
0.483812,10608,5568
0.485634,10608,5568
0.487456,10608,5456
0.489275,10624,5648
0.491094,10640,5680
0.492917,10592,5552
0.494739,10608,5792
0.49656,10608,5760
0.498382,10608,5536
0.500202,10608,5760
0.502026,10624,5648
0.503846,10608,5648
0.505665,10592,5632
0.507488,10608,5696
0.509306,10608,5744
0.511128,10624,5792
0.512947,10608,5744
0.514771,10608,5696
0.516588,10624,5616
0.51841,10640,5552
0.520232,10608,5584
0.522055,10608,5536
0.523873,10656,5760
0.525695,10608,5776
0.527514,10592,5616
0.529337,10608,5584
0.531159,10608,5600
0.53298,10608,5696
0.534802,10592,5760
0.53662,10592,5584
0.538438,10608,5680
0.540257,10592,5568
0.542077,10592,5680
0.543898,10592,5696
0.545717,10608,5808
0.547535,10592,5648
0.549356,10608,5632
0.551174,10608,5616
0.552995,10592,5632
0.554818,10592,5616
0.55664,10592,5776
0.558461,10608,5568
0.560281,10624,5728
0.5621,10608,5664
0.563921,10624,5712
0.565742,10576,5712
0.567562,10608,5584
0.569383,10640,5520
0.571202,10608,5552
0.573021,10608,5680
0.574843,10608,5696
0.576665,10624,5696
0.578487,10608,5824
0.58031,10640,5728
0.582128,10608,5728
0.583949,10608,5776
