Time,Raw Value
2482.977074319,4256
2482.979587458,4240
2482.981169371,4256
2482.982924767,4240
2482.984628421,4256
2482.986294242,4208
2482.987931267,4240
2482.989581736,4240
2482.991205761,4240
2482.992804285,4240
2482.994367513,4240
2482.995894852,4240
2482.997424599,4240
2482.998955586,4224
2483.000518518,4256
2483.002072098,4256
2483.003613604,4240
2483.00514811,4224
2483.006671801,4240
2483.008218343,4256
2483.009730794,4240
2483.011267059,4240
2483.012799194,4240
2483.014329903,4256
2483.015860798,4256
2483.017400471,4240
2483.018932087,4256
2483.020466741,4240
2483.022000136,4256
2483.023531142,4240
2483.025067036,4256
2483.026598876,4240
2483.028134622,4240
2483.029671554,4256
2483.031204115,4240
2483.032737917,4272
2483.034271312,4256
2483.035798132,4256
2483.037332286,4240
2483.038863274,4240
2483.040395965,4272
2483.041934322,4240
2483.043470106,4256
2483.044960889,4240
2483.046492358,4240
2483.048023104,4240
2483.049551444,4240
2483.051079338,4240
2483.052608492,4224
2483.054137498,4240
2483.055668559,4240
2483.057197658,4240
2483.058726589,4240
2483.060263391,4240
2483.061796193,4240
2483.06332594,4256
2483.064859057,4240
2483.066391766,4240
2483.067922253,4240
2483.069453407,4240
2483.070984858,4224
2483.072521641,4240
2483.074097147,4256
2483.075640449,4240
2483.077179566,4240
2483.078722442,4240
2483.081887399,4256
2483.083450201,4240
2483.084996096,4240
2483.086594805,4224
2483.088132107,4240
2483.089678206,4240
2483.091218786,4224
2483.092745847,4240
2483.094273186,4224
2483.095871933,4224
2483.097433124,4256
2483.098972296,4240
2483.19936436,4240
2483.200948755,4224
2483.202489649,4240
2483.204046026,4256
2483.205621198,4240
2483.207168426,4224
2483.208704988,4256
2483.210243419,4224
2483.211780777,4240
2483.213316727,4256
2483.214849603,4240
2483.216361016,4272
2483.217893059,4240
2483.219423528,4240
2483.220979904,4240
2483.222510299,4256
2483.224038971,4256
2483.225574977,4256
2483.227109353,4240
2483.228646711,4240
2483.230181198,4240
2483.231734908,4256
2483.233274821,4240
2483.234811864,4224
2483.236347258,4240
2483.237880375,4240
2483.2394119,4240
2483.240944683,4240
2483.242475559,4224
2483.244012972,4256
2483.245555275,4208
2483.247090336,4240
2483.248628397,4240
2483.250268089,4224
2483.251805187,4224
2483.253343434,4240
2483.254880939,4240
2483.256416019,4240
2483.257947747,4240
2483.259478364,4240
2483.261009185,4256
2483.262533616,4240
2483.2640604,4240
2483.265595146,4240
2483.267127078,4240
2483.268656232,4240
2483.270187682,4240
2483.271722688,4240
2483.273319398,4256
2483.274868922,4240
2483.276428261,4240
2483.277968156,4256
2483.279516495,4240
2483.281063501,4240
2483.282619433,4240
2483.284159661,4240
2483.285821611,4240
2483.287248302,4256
2483.2887904,4224
2483.29031848,4224
2483.291842153,4240
2483.293374436,4240
2483.294904238,4256
2483.296433485,4272
2483.297966046,4256
2483.299496348,4240
2483.400164246,4256
2483.401769993,4240
2483.403311721,4256
2483.404839912,4256
2483.406410214,4240
2483.407942183,4240
2483.409478225,4240
2483.411031305,4272
2483.412570959,4256
2483.414104243,4240
2483.415638415,4240
2483.417170625,4240
2483.418710131,4240
2483.420222951,4256
2483.421755605,4240
2483.423281777,4240
2483.424813968,4240
2483.426347622,4240
2483.427877887,4240
2483.429410652,4240
2483.430941232,4240
2483.432478571,4224
2483.434011373,4240
2483.435541083,4256
